NODE OR WAY|QUESTION|ID|KEY|SCORE|VALIDATING|ANSWERS|shape|ICON
WAY|La strada è illuminata?|1166.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1291270.85258863 5592517.20196947, 1291265.66841106 5592510.96595344, 1291231.07896831 5592467.87182568, 1291219.29884499 5592455.78569672, 1291215.22350756 5592433.42461329, 1291200.85338946 5592416.26726451, 1291180.56846125 5592412.79485461, 1291159.9134871 5592397.71351209, 1291140.51543176 5592377.04478141, 1291096.22582577 5592336.49932114, 1291078.05571058 5592317.92056887, 1291038.00735896 5592280.2264499, 1291010.34030767 5592255.02507816, 1291004.68806485 5592249.53393516, 1290993.58187562 5592239.25158393, 1290984.42513896 5592231.12491266, 1290917.99062996 5592170.76509857, 1290911.86430709 5592163.69979557, 1290892.68912903 5592145.19712525, 1290876.7062485 5592130.1531972, 1290856.59224256 5592111.49319231, 1290848.90460502 5592104.71118723, 1290838.97865686 5592095.0958413, 1290829.44679716 5592086.1238497, 1290812.02289095 5592069.81412354, 1290805.38248909 5592063.65453052, 1290804.13770541 5592059.75851184)|radio_button_checked
WAY|Su cosa si trova la strada ciclabile?|1166.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1291270.85258863 5592517.20196947, 1291265.66841106 5592510.96595344, 1291231.07896831 5592467.87182568, 1291219.29884499 5592455.78569672, 1291215.22350756 5592433.42461329, 1291200.85338946 5592416.26726451, 1291180.56846125 5592412.79485461, 1291159.9134871 5592397.71351209, 1291140.51543176 5592377.04478141, 1291096.22582577 5592336.49932114, 1291078.05571058 5592317.92056887, 1291038.00735896 5592280.2264499, 1291010.34030767 5592255.02507816, 1291004.68806485 5592249.53393516, 1290993.58187562 5592239.25158393, 1290984.42513896 5592231.12491266, 1290917.99062996 5592170.76509857, 1290911.86430709 5592163.69979557, 1290892.68912903 5592145.19712525, 1290876.7062485 5592130.1531972, 1290856.59224256 5592111.49319231, 1290848.90460502 5592104.71118723, 1290838.97865686 5592095.0958413, 1290829.44679716 5592086.1238497, 1290812.02289095 5592069.81412354, 1290805.38248909 5592063.65453052, 1290804.13770541 5592059.75851184)|radio_button_checked
WAY|La strada è illuminata?|650.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1291579.47594253 5600092.33760516, 1291580.98638733 5600086.50395472, 1291581.85879609 5600085.3823044, 1291585.58720967 5600081.82402146, 1291596.09420317 5600074.29675597, 1291600.50020304 5600070.82086553, 1291602.01297544 5600069.41770131, 1291603.92239043 5600067.42872018, 1291605.76995984 5600065.12915244, 1291606.93993238 5600062.74719176, 1291608.20199726 5600059.99759674, 1291609.59638024 5600056.51440158, 1291611.92863337 5600048.26030248, 1291616.08475149 5600030.46608444, 1291620.47794293 5600015.21696388)|radio_button_checked
WAY|Su cosa si trova la strada ciclabile?|650.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1291579.47594253 5600092.33760516, 1291580.98638733 5600086.50395472, 1291581.85879609 5600085.3823044, 1291585.58720967 5600081.82402146, 1291596.09420317 5600074.29675597, 1291600.50020304 5600070.82086553, 1291602.01297544 5600069.41770131, 1291603.92239043 5600067.42872018, 1291605.76995984 5600065.12915244, 1291606.93993238 5600062.74719176, 1291608.20199726 5600059.99759674, 1291609.59638024 5600056.51440158, 1291611.92863337 5600048.26030248, 1291616.08475149 5600030.46608444, 1291620.47794293 5600015.21696388)|radio_button_checked
WAY|La strada è illuminata?|419.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1292633.301510598 5596229.054692886, 1292633.175294831 5596221.118495589, 1292630.893648238 5596189.107344832, 1292630.712015796 5596152.565709501, 1292630.507000819 5596134.669304789, 1292629.321709374 5596106.623503518, 1292627.388454453 5596079.717162738, 1292625.642665733 5596068.440556301, 1292623.66881409 5596055.72377246, 1292622.637144125 5596052.142330469, 1292619.152955686 5596047.545026063, 1292616.295078639 5596045.118306139, 1292610.237389947 5596039.895177906)|radio_button_checked
WAY|La strada è illuminata?|273.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1295094.65798058 5596484.88161634, 1295095.12614605 5596484.41493093, 1295135.13772711 5596478.28045451)|radio_button_checked
WAY|La strada è illuminata?|662.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1291631.699645131 5599994.406033256, 1291634.83835703 5599983.199576, 1291645.8867613 5599940.58515767, 1291653.74787966 5599908.11839284, 1291671.71456878 5599836.98539496, 1291680.71229769 5599799.14268162, 1291689.54912219 5599764.45659146, 1291698.06243562 5599730.56885666, 1291708.79279206 5599686.89346943, 1291711.55794758 5599677.87588708, 1291714.4488797 5599672.79334697, 1291718.59954147 5599666.1821714, 1291730.75550648 5599650.73493577, 1291737.23403382 5599643.26103519, 1291739.76795564 5599637.9273917, 1291743.55789143 5599625.25601958)|radio_button_checked
WAY|Su cosa si trova la strada ciclabile?|662.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1291631.699645131 5599994.406033256, 1291634.83835703 5599983.199576, 1291645.8867613 5599940.58515767, 1291653.74787966 5599908.11839284, 1291671.71456878 5599836.98539496, 1291680.71229769 5599799.14268162, 1291689.54912219 5599764.45659146, 1291698.06243562 5599730.56885666, 1291708.79279206 5599686.89346943, 1291711.55794758 5599677.87588708, 1291714.4488797 5599672.79334697, 1291718.59954147 5599666.1821714, 1291730.75550648 5599650.73493577, 1291737.23403382 5599643.26103519, 1291739.76795564 5599637.9273917, 1291743.55789143 5599625.25601958)|radio_button_checked
WAY|La strada è illuminata?|402.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1290757.819378147 5597524.998882042, 1290767.084996178 5597508.601660105, 1290815.448951375 5597500.610547058, 1290831.30728162 5597497.558312054)|radio_button_checked
WAY|La strada è illuminata?|820.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1293617.262849244 5598034.531952953, 1293619.556182331 5598046.904020648, 1293621.006064967 5598062.257644684, 1293621.767860876 5598072.730961437, 1293625.528541874 5598105.435438951, 1293627.974738387 5598131.947713948, 1293628.124515823 5598134.163714867)|radio_button_checked
WAY|La strada è illuminata?|1144.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1295638.62616447 5595005.35888132, 1295662.608071301 5595002.640076583, 1295691.384717271 5594999.377612029, 1295697.186993196 5594998.921170091, 1295700.471591205 5594998.410420989, 1295705.203432212 5594997.227573724, 1295709.951630834 5594992.472102147, 1295733.716104172 5594968.671155202, 1295761.554844802 5594940.789533284, 1295769.797917733 5594932.042632245, 1295782.753377825 5594918.455788164, 1295791.438739144 5594907.14316243, 1295793.017905033 5594902.934755927, 1295793.965343613 5594898.106866167, 1295794.428123887 5594868.45024473, 1295794.845967085 5594841.673443768, 1295795.490326809 5594800.38087024, 1295795.093820608 5594787.784869631, 1295795.340460307 5594764.343595721, 1295794.948974017 5594757.523272711, 1295795.149100288 5594711.065099898)|radio_button_checked
WAY|La strada è illuminata?|430.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1294888.351604402 5597678.247433892, 1294888.659726063 5597687.784447685, 1294884.630208577 5597710.314371126, 1294875.221957342 5597724.940996375)|radio_button_checked
WAY|La strada è illuminata?|755.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1293557.350934911 5598341.144390739, 1293528.68969204 5598343.488649226, 1293484.908866785 5598347.353531915, 1293462.269194731 5598350.454916625, 1293450.790884865 5598353.194961207, 1293444.429253966 5598353.558782851, 1293422.136919066 5598352.780296215, 1293369.752982879 5598350.922904328, 1293364.54755312 5598350.538707796, 1293328.616701335 5598344.043262318, 1293204.343461668 5598328.326053489, 1293189.784507615 5598328.244266502, 1293169.860335294 5598330.151795852, 1293153.36435947 5598326.106173138, 1293152.281599734 5598329.141261063, 1293150.599473427 5598331.177869124, 1293147.292124764 5598331.841472249, 1293141.356828705 5598331.291185725, 1293107.336238389 5598325.711316287, 1293038.889997074 5598313.45098453, 1293013.867505807 5598308.189826457)|radio_button_checked
WAY|Di che superficie è fatta la strada?|755.0|tipo_fondo|3.0|no|asfalto, bettonella, cemento, stabilizzato, asfalto e bettonella, ghiaia, porfido, legno, autobloccante, pavimentato|LINESTRING (1293557.350934911 5598341.144390739, 1293528.68969204 5598343.488649226, 1293484.908866785 5598347.353531915, 1293462.269194731 5598350.454916625, 1293450.790884865 5598353.194961207, 1293444.429253966 5598353.558782851, 1293422.136919066 5598352.780296215, 1293369.752982879 5598350.922904328, 1293364.54755312 5598350.538707796, 1293328.616701335 5598344.043262318, 1293204.343461668 5598328.326053489, 1293189.784507615 5598328.244266502, 1293169.860335294 5598330.151795852, 1293153.36435947 5598326.106173138, 1293152.281599734 5598329.141261063, 1293150.599473427 5598331.177869124, 1293147.292124764 5598331.841472249, 1293141.356828705 5598331.291185725, 1293107.336238389 5598325.711316287, 1293038.889997074 5598313.45098453, 1293013.867505807 5598308.189826457)|radio_button_checked
WAY|La strada è illuminata?|421.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1294333.503921208 5596757.260100165, 1294322.145810574 5596754.128698324, 1294315.740484438 5596752.313719534, 1294267.440850181 5596738.627634801, 1294189.204734389 5596716.458211089, 1294180.51783764 5596713.996597691, 1294180.187081489 5596712.781746338, 1294176.123599078 5596713.200658511, 1294167.624541359 5596674.14770248)|radio_button_checked
WAY|La strada è illuminata?|282.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1294351.390438834 5593983.193637396, 1294418.363643885 5593977.258770042)|radio_button_checked
WAY|La strada è illuminata?|1327.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1295138.369671004 5593404.311352766, 1295138.337520307 5593408.578174401, 1295143.622951497 5593409.003395936, 1295147.234416419 5593410.250926212, 1295150.46251199 5593412.790663839, 1295154.378833341 5593418.208735836, 1295157.347067712 5593423.231083443, 1295158.882377136 5593428.641325934, 1295159.787310304 5593432.962980207, 1295160.284998765 5593443.099365142, 1295159.189972525 5593480.247470877, 1295157.980618042 5593521.750593206, 1295157.089439825 5593549.42221044, 1295155.149136167 5593594.618075742, 1295153.866226473 5593616.447929662)|radio_button_checked
WAY|La segnaletica è orizzontale, verticale o entrambi?|707.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1291597.852160171 5594791.208368069, 1291736.835172984 5594689.976538802, 1291748.243765378 5594677.567053438, 1291664.767227434 5594667.376444694)|radio_button_checked
WAY|La strada è una corsia riservata o no?|707.0|illuminaz|3.0|no|SEDE PROMISCUA PEDONALI E CICLABILI, CORSIA RISERVATA SU MARCIAPIEDE, SEDE PROPRIA, CORSIA RISERVATA SU SEDE STRADALE, SEDE PROMISCUA CICLABILI E VEICOLARI ZTL|LINESTRING (1291597.852160171 5594791.208368069, 1291736.835172984 5594689.976538802, 1291748.243765378 5594677.567053438, 1291664.767227434 5594667.376444694)|radio_button_checked
WAY|La strada è illuminata?|707.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1291597.852160171 5594791.208368069, 1291736.835172984 5594689.976538802, 1291748.243765378 5594677.567053438, 1291664.767227434 5594667.376444694)|radio_button_checked
WAY|E' una strada a doppio senso o senso unico?|707.0|senso_marc|3.0|no|doppio senso, senso unico|LINESTRING (1291597.852160171 5594791.208368069, 1291736.835172984 5594689.976538802, 1291748.243765378 5594677.567053438, 1291664.767227434 5594667.376444694)|radio_button_checked
WAY|Di che superficie è fatta la strada?|707.0|tipo_fondo|3.0|no|asfalto, bettonella, cemento, stabilizzato, asfalto e bettonella, ghiaia, porfido, legno, autobloccante, pavimentato|LINESTRING (1291597.852160171 5594791.208368069, 1291736.835172984 5594689.976538802, 1291748.243765378 5594677.567053438, 1291664.767227434 5594667.376444694)|radio_button_checked
WAY|Su cosa si trova la ciclabile?|707.0|sede|3.0|no|su marciapiede, rilevato, rampa, in argine, in trincea, su ponte, A raso|LINESTRING (1291597.852160171 5594791.208368069, 1291736.835172984 5594689.976538802, 1291748.243765378 5594677.567053438, 1291664.767227434 5594667.376444694)|radio_button_checked
WAY|Su cosa si trova la strada ciclabile?|707.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1291597.852160171 5594791.208368069, 1291736.835172984 5594689.976538802, 1291748.243765378 5594677.567053438, 1291664.767227434 5594667.376444694)|radio_button_checked
WAY|La strada è una corsia riservata o no?|1285.0|illuminaz|3.0|no|SEDE PROMISCUA PEDONALI E CICLABILI, CORSIA RISERVATA SU MARCIAPIEDE, SEDE PROPRIA, CORSIA RISERVATA SU SEDE STRADALE, SEDE PROMISCUA CICLABILI E VEICOLARI ZTL|LINESTRING (1296543.776455219 5599728.02979573, 1296590.685369967 5599720.014596227)|radio_button_checked
WAY|La strada è illuminata?|1285.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1296543.776455219 5599728.02979573, 1296590.685369967 5599720.014596227)|radio_button_checked
WAY|Su cosa si trova la strada ciclabile?|1285.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1296543.776455219 5599728.02979573, 1296590.685369967 5599720.014596227)|radio_button_checked
WAY|La strada è illuminata?|649.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1291556.37707124 5600860.91354534, 1291543.16108192 5600852.48157227, 1291531.73070032 5600845.76357014, 1291522.40844655 5600840.0197617, 1291519.06694155 5600837.27907933, 1291515.56716209 5600833.91828192, 1291512.37772293 5600829.43602733, 1291509.30665812 5600824.32476194, 1291506.76007074 5600818.29355712, 1291505.47391499 5600812.70808692, 1291504.38815685 5600809.06125227, 1291502.69544008 5600795.08335766, 1291501.86458039 5600777.74335722, 1291501.91678468 5600718.69506944, 1291502.58970408 5600679.07768046, 1291499.57139247 5600623.60206489, 1291496.70386474 5600572.84557328, 1291491.24555744 5600536.34352805, 1291491.02876977 5600527.38952137, 1291492.69812884 5600518.96531677, 1291496.46620051 5600497.13639558, 1291512.01135815 5600414.87688443, 1291513.39601806 5600410.2737738, 1291515.7161442 5600404.88515806, 1291520.01059966 5600395.47360215, 1291524.85165895 5600384.48153734, 1291526.82199182 5600379.52096707, 1291528.60678887 5600373.62860593, 1291532.12284503 5600361.79351825, 1291535.96571948 5600347.18675656, 1291551.84945509 5600286.92004499, 1291559.90678471 5600256.34028848, 1291568.28192151 5600225.95879226, 1291572.11669257 5600209.47700602, 1291572.71646613 5600205.49835155, 1291572.89797173 5600201.42895983, 1291572.79820194 5600198.30636031, 1291572.58804555 5600194.97892559, 1291571.64176504 5600191.36259073, 1291569.36752147 5600185.18413721, 1291564.85895056 5600174.07627697, 1291563.55126546 5600170.52367134, 1291562.91753741 5600168.56438374, 1291562.11823051 5600166.29784283, 1291562.06502234 5600164.63246257, 1291562.09725891 5600162.39127156, 1291567.6216488 5600138.66593844, 1291572.06050579 5600121.59181853, 1291577.27498822 5600099.54363409, 1291579.47594253 5600092.33760516)|radio_button_checked
WAY|Su cosa si trova la ciclabile?|649.0|sede|3.0|no|su marciapiede, rilevato, rampa, in argine, in trincea, su ponte, A raso|LINESTRING (1291556.37707124 5600860.91354534, 1291543.16108192 5600852.48157227, 1291531.73070032 5600845.76357014, 1291522.40844655 5600840.0197617, 1291519.06694155 5600837.27907933, 1291515.56716209 5600833.91828192, 1291512.37772293 5600829.43602733, 1291509.30665812 5600824.32476194, 1291506.76007074 5600818.29355712, 1291505.47391499 5600812.70808692, 1291504.38815685 5600809.06125227, 1291502.69544008 5600795.08335766, 1291501.86458039 5600777.74335722, 1291501.91678468 5600718.69506944, 1291502.58970408 5600679.07768046, 1291499.57139247 5600623.60206489, 1291496.70386474 5600572.84557328, 1291491.24555744 5600536.34352805, 1291491.02876977 5600527.38952137, 1291492.69812884 5600518.96531677, 1291496.46620051 5600497.13639558, 1291512.01135815 5600414.87688443, 1291513.39601806 5600410.2737738, 1291515.7161442 5600404.88515806, 1291520.01059966 5600395.47360215, 1291524.85165895 5600384.48153734, 1291526.82199182 5600379.52096707, 1291528.60678887 5600373.62860593, 1291532.12284503 5600361.79351825, 1291535.96571948 5600347.18675656, 1291551.84945509 5600286.92004499, 1291559.90678471 5600256.34028848, 1291568.28192151 5600225.95879226, 1291572.11669257 5600209.47700602, 1291572.71646613 5600205.49835155, 1291572.89797173 5600201.42895983, 1291572.79820194 5600198.30636031, 1291572.58804555 5600194.97892559, 1291571.64176504 5600191.36259073, 1291569.36752147 5600185.18413721, 1291564.85895056 5600174.07627697, 1291563.55126546 5600170.52367134, 1291562.91753741 5600168.56438374, 1291562.11823051 5600166.29784283, 1291562.06502234 5600164.63246257, 1291562.09725891 5600162.39127156, 1291567.6216488 5600138.66593844, 1291572.06050579 5600121.59181853, 1291577.27498822 5600099.54363409, 1291579.47594253 5600092.33760516)|radio_button_checked
