NODE OR WAY|QUESTION|ID|KEY|SCORE|VALIDATING|ANSWERS|shape
WAY|Su cosa si trova la strada ciclabile?|533.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1290354.154082976 5590710.526162679, 1290374.228688976 5590694.411653426, 1290389.946217103 5590682.924326795, 1290420.710679175 5590660.478659681, 1290442.443628456 5590644.506550343, 1290464.429784935 5590625.778864429, 1290521.273189331 5590578.637401741, 1290568.342563636 5590541.772341999, 1290574.660355915 5590535.904169924, 1290631.111842632 5590492.7251139, 1290648.114471268 5590478.620051645, 1290664.688062676 5590467.276120284, 1290688.029935016 5590448.157264438, 1290704.889477398 5590434.917375427, 1290775.672074769 5590379.77620631, 1290785.032765657 5590372.955378648, 1290824.101447011 5590342.519476296, 1290846.629687054 5590324.805741667, 1290864.675078233 5590311.180167621, 1290867.993160869 5590307.984419613, 1290896.009005006 5590285.284116327, 1290907.028587086 5590276.694344077, 1290941.750102497 5590249.238402222, 1290947.921264474 5590244.358550855, 1290954.089237287 5590239.48121463, 1290969.783289053 5590227.304611799, 1291005.977990624 5590198.163200851, 1291014.997786927 5590191.353202097, 1291028.011042546 5590180.978225293, 1291033.993145418 5590175.462763784, 1291052.708127202 5590161.473526887, 1291059.88772263 5590155.925168266, 1291158.625612492 5590078.862078822, 1291259.031573076 5590000.713418284, 1291267.397166453 5589994.779381342, 1291330.91679534 5589946.224689195, 1291367.783384003 5589914.777308086, 1291373.501562821 5589909.617797367, 1291407.220122608 5589883.076339463, 1291434.014460354 5589861.462780097, 1291460.808669531 5589839.849196364, 1291467.414409267 5589833.734392617, 1291490.926263001 5589815.825706115, 1291514.438023078 5589797.916996414, 1291531.428057471 5589782.984278057, 1291535.063513678 5589778.807378531, 1291538.698966552 5589774.630479554, 1291542.845316868 5589769.149078009, 1291546.99166222 5589763.667678005, 1291553.503205206 5589754.604595967, 1291560.014735325 5589745.541518635, 1291578.203727662 5589710.644992251, 1291591.797258306 5589684.385947904, 1291613.276331988 5589643.114514616, 1291621.161926394 5589628.10208675, 1291629.47099081 5589611.975556633, 1291645.472985643 5589577.646155704, 1291680.058060041 5589515.110519973, 1291712.487544497 5589454.122826667, 1291722.320920404 5589439.602392694, 1291731.076340506 5589423.089407898, 1291739.831729439 5589406.576445496, 1291749.906699846 5589388.175908644, 1291759.981630233 5589369.775398918, 1291769.594955956 5589351.295980746, 1291788.824730019 5589314.524675213, 1291798.44117872 5589296.232787082, 1291809.558001 5589275.862739843, 1291823.967784713 5589249.297027637, 1291832.860540533 5589234.255433926, 1291839.869573537 5589220.565203092, 1291846.878585884 5589206.874988016, 1291854.757622926 5589191.681253335, 1291862.636634185 5589176.487537903, 1291870.334637615 5589161.393435588, 1291878.032616035 5589146.299352469, 1291879.959409787 5589143.286287937, 1291886.066856849 5589133.127850726, 1291904.154094956 5589097.963237683, 1291915.497940307 5589076.110663897, 1291929.273630526 5589049.935333551, 1291943.049243035 5589023.760059738, 1291949.313856027 5589012.675487342, 1291976.520114924 5588960.893355957, 1291986.038548645 5588950.997640802, 1292033.755309865 5588888.227229322, 1292072.575678102 5588837.456271276, 1292088.285355218 5588817.121117654, 1292095.280029399 5588806.013198415, 1292104.567672654 5588785.984061627, 1292110.990200554 5588765.578331728, 1292112.516914303 5588741.458116602, 1292114.301419676 5588733.827459962, 1292115.570771477 5588654.19923357, 1292114.839698276 5588647.322540585, 1292115.84197244 5588638.437483444, 1292119.138780181 5588626.527653486, 1292126.517037496 5588610.057324608, 1292133.704210504 5588599.130966552, 1292148.598697868 5588579.192032016, 1292163.493120401 5588559.253118524, 1292179.257248098 5588537.719766993, 1292195.021301743 5588516.186441082, 1292216.844295224 5588480.255214911, 1292240.156268808 5588444.651196418, 1292250.790052586 5588426.600835321, 1292261.423794819 5588408.550498726, 1292270.787174542 5588390.91339838, 1292280.150518666 5588373.276323548, 1292289.332940122 5588355.827114071, 1292298.515327049 5588338.377929721, 1292303.785517835 5588324.9322122, 1292309.313400461 5588313.871965867, 1292326.776846514 5588273.658213326, 1292330.998013982 5588267.802642494, 1292338.00558383 5588254.113521436, 1292345.013133033 5588240.424416136, 1292360.295803954 5588212.635880952, 1292362.491303442 5588207.380588843, 1292367.963107646 5588199.554334134, 1292365.278827712 5588196.061247831, 1292360.389614236 5588193.530270611)
WAY|La segnaletica è orizzontale, verticale o entrambi?|170.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1293537.250894202 5593575.623424473, 1293473.713186559 5593643.274168641, 1293454.487410235 5593662.185479188, 1293439.75175397 5593647.099221655, 1293433.183191522 5593640.380128825, 1293426.781272149 5593632.000011628, 1293393.20987151 5593597.633423312, 1293381.830906106 5593584.988262591, 1293366.725964148 5593569.527645734, 1293356.353846689 5593561.342176484, 1293351.16729447 5593556.035334924, 1293350.260877552 5593556.925572021, 1293346.751841082 5593553.330470771, 1293347.376473532 5593551.544275914, 1293311.387648805 5593513.588144269)
WAY|Su cosa si trova la strada ciclabile?|170.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1293537.250894202 5593575.623424473, 1293473.713186559 5593643.274168641, 1293454.487410235 5593662.185479188, 1293439.75175397 5593647.099221655, 1293433.183191522 5593640.380128825, 1293426.781272149 5593632.000011628, 1293393.20987151 5593597.633423312, 1293381.830906106 5593584.988262591, 1293366.725964148 5593569.527645734, 1293356.353846689 5593561.342176484, 1293351.16729447 5593556.035334924, 1293350.260877552 5593556.925572021, 1293346.751841082 5593553.330470771, 1293347.376473532 5593551.544275914, 1293311.387648805 5593513.588144269)
WAY|La segnaletica è orizzontale, verticale o entrambi?|150.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1294099.672282716 5593357.170122673, 1294119.887053345 5593322.071296391, 1294169.412543521 5593250.818096879, 1294236.074924886 5593102.858663298, 1294271.38571715 5593032.157909148, 1294288.894118519 5592993.511269297)
WAY|Su cosa si trova la strada ciclabile?|150.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1294099.672282716 5593357.170122673, 1294119.887053345 5593322.071296391, 1294169.412543521 5593250.818096879, 1294236.074924886 5593102.858663298, 1294271.38571715 5593032.157909148, 1294288.894118519 5592993.511269297)
WAY|La segnaletica è orizzontale, verticale o entrambi?|204.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1290896.581461465 5594277.563421089, 1290902.056319031 5594288.65536918, 1290925.866129592 5594331.239419601, 1290928.140087537 5594333.208587626, 1290930.376456044 5594333.997851538, 1290932.393297672 5594333.248779392)
WAY|Su cosa si trova la strada ciclabile?|204.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1290896.581461465 5594277.563421089, 1290902.056319031 5594288.65536918, 1290925.866129592 5594331.239419601, 1290928.140087537 5594333.208587626, 1290930.376456044 5594333.997851538, 1290932.393297672 5594333.248779392)
WAY|La segnaletica è orizzontale, verticale o entrambi?|153.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1294099.672282716 5593357.170122673, 1294110.360143865 5593378.086054579, 1294124.455415716 5593384.880476185, 1294131.337960619 5593388.189217383, 1294150.645696149 5593397.496632966, 1294154.957469362 5593397.831404847, 1294159.240103201 5593399.822710783, 1294204.021960662 5593382.951233681, 1294222.649809927 5593375.934365966, 1294229.562094914 5593373.337137251, 1294246.472557102 5593366.960910245, 1294248.80400053 5593366.090596326, 1294250.658907815 5593363.403560589, 1294243.641079896 5593337.461984091, 1294392.965360859 5593314.449482019, 1294394.129773218 5593314.400652152, 1294430.211076335 5593308.483524414, 1294460.547971846 5593303.514307224)
WAY|Su cosa si trova la strada ciclabile?|153.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1294099.672282716 5593357.170122673, 1294110.360143865 5593378.086054579, 1294124.455415716 5593384.880476185, 1294131.337960619 5593388.189217383, 1294150.645696149 5593397.496632966, 1294154.957469362 5593397.831404847, 1294159.240103201 5593399.822710783, 1294204.021960662 5593382.951233681, 1294222.649809927 5593375.934365966, 1294229.562094914 5593373.337137251, 1294246.472557102 5593366.960910245, 1294248.80400053 5593366.090596326, 1294250.658907815 5593363.403560589, 1294243.641079896 5593337.461984091, 1294392.965360859 5593314.449482019, 1294394.129773218 5593314.400652152, 1294430.211076335 5593308.483524414, 1294460.547971846 5593303.514307224)
WAY|La segnaletica è orizzontale, verticale o entrambi?|1160.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1292338.967172046 5593105.604712233, 1292337.317974096 5593099.786221882, 1292330.862555232 5593092.268423649, 1292326.355590076 5593083.595183963, 1292322.882466672 5593079.55723688, 1292282.760050566 5593028.682972906, 1292268.05783692 5593011.572628842)
WAY|Su cosa si trova la strada ciclabile?|1160.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1292338.967172046 5593105.604712233, 1292337.317974096 5593099.786221882, 1292330.862555232 5593092.268423649, 1292326.355590076 5593083.595183963, 1292322.882466672 5593079.55723688, 1292282.760050566 5593028.682972906, 1292268.05783692 5593011.572628842)
WAY|La segnaletica è orizzontale, verticale o entrambi?|546.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1297108.855046536 5598031.459646993, 1297106.637042547 5598028.489339031, 1297093.577964045 5598020.499633276)
WAY|Su cosa si trova la strada ciclabile?|546.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1297108.855046536 5598031.459646993, 1297106.637042547 5598028.489339031, 1297093.577964045 5598020.499633276)
WAY|La segnaletica è orizzontale, verticale o entrambi?|110.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1291198.061046944 5595970.961742613, 1291191.102661098 5595985.140241624, 1291181.328306801 5595993.480470714, 1291166.613039502 5596001.460438322, 1291062.569438494 5596051.744439643, 1291026.226027497 5596064.348799448, 1290981.970756019 5596084.880065525, 1290918.98035716 5596116.748425081)
WAY|Su cosa si trova la strada ciclabile?|110.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1291198.061046944 5595970.961742613, 1291191.102661098 5595985.140241624, 1291181.328306801 5595993.480470714, 1291166.613039502 5596001.460438322, 1291062.569438494 5596051.744439643, 1291026.226027497 5596064.348799448, 1290981.970756019 5596084.880065525, 1290918.98035716 5596116.748425081)
WAY|La segnaletica è orizzontale, verticale o entrambi?|151.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1294288.894118519 5592993.511269297, 1294313.607435447 5592938.960761462, 1294364.849349797 5592836.311642644, 1294411.728444987 5592775.261607092, 1294471.061201506 5592694.791239036, 1294503.946324999 5592641.709782999, 1294525.911125755 5592570.734371482, 1294528.214985862 5592516.463529855, 1294531.486121034 5592470.700568018, 1294538.305289127 5592420.404001351, 1294543.756483422 5592368.476562714, 1294549.409700572 5592325.302403445, 1294555.103866967 5592300.080298365, 1294559.797933609 5592281.762731608, 1294563.114892168 5592272.241388874, 1294569.316115905 5592245.410410982, 1294572.971302819 5592230.349152156, 1294576.716989883 5592218.264655621, 1294582.320576428 5592206.495059603, 1294586.956683894 5592192.351085437, 1294591.309002704 5592179.297854814, 1294592.1685056 5592176.279242222, 1294595.231179919 5592172.515900171, 1294597.56735276 5592166.00617012, 1294599.79386209 5592158.142605346, 1294602.737377123 5592148.810076885, 1294606.112013276 5592140.909239335, 1294611.601035828 5592127.466013563, 1294614.294542409 5592120.271527062, 1294617.467997359 5592112.101350754, 1294620.218525972 5592104.629130001, 1294626.981676467 5592093.180653377, 1294628.687729309 5592088.959270609, 1294629.889807174 5592084.798400468, 1294631.877342284 5592081.29071589, 1294639.277892876 5592061.986238365, 1294643.281669542 5592051.940666395, 1294650.267805348 5592041.610630289, 1294650.653022122 5592039.744132402, 1294651.964749991 5592036.937102156, 1294653.196152303 5592033.685738909, 1294658.469622288 5592025.497075859, 1294661.694221862 5592018.914434466, 1294664.557077921 5592014.925876605, 1294666.232137074 5592009.574381375, 1294668.295626622 5592002.626665389, 1294669.82877726 5592000.717369331, 1294671.030825703 5591996.556534906, 1294676.398893466 5591985.335559296, 1294683.970084187 5591973.540911045, 1294687.796053237 5591969.747308614, 1294691.710484952 5591964.775547528, 1294695.454636501 5591958.446430863, 1294698.831101745 5591950.777410024, 1294701.418042809 5591944.033436952, 1294706.260928457 5591938.352838361, 1294708.493804818 5591934.610995189, 1294713.128031019 5591928.258494452, 1294717.005792026 5591922.15128109, 1294721.30000263 5591913.271671168, 1294728.121228546 5591903.631288058, 1294735.180261692 5591895.5667714, 1294742.834832563 5591884.315735128, 1294770.21068314 5591841.083364247, 1294780.250105402 5591826.714626878, 1294792.847916141 5591810.68471, 1294814.714939405 5591786.242614145, 1294822.863535323 5591776.332933116, 1294839.548077013 5591760.848896119, 1294844.040287166 5591757.938556251, 1294847.104342717 5591754.395961966, 1294851.811335183 5591750.303382304, 1294857.320679194 5591743.470046777, 1294862.615429602 5591737.995507658, 1294864.187211706 5591735.41182734, 1294867.739597389 5591733.028617457, 1294870.201277286 5591730.416012729, 1294878.366157518 5591721.184480301, 1294884.852991279 5591714.992526209, 1294912.250972237 5591690.194100191, 1294950.86095697 5591651.937909169, 1294968.902015181 5591635.052417857, 1294996.856466336 5591607.918485899, 1295025.561519032 5591578.32138707, 1295034.681905217 5591569.058793413, 1295049.688995958 5591550.864994469, 1295068.927658172 5591525.785666244, 1295085.639962595 5591503.18864841, 1295101.757373038 5591481.924166044, 1295113.961337981 5591461.736012802, 1295121.90365456 5591445.631502362, 1295127.062390164 5591433.915657883, 1295131.323358737 5591423.856676563, 1295137.396248818 5591406.908175641, 1295145.62545537 5591383.85901117, 1295154.387937855 5591361.658780313, 1295159.251520795 5591348.639487272, 1295166.406824399 5591329.796531884, 1295169.557792909 5591320.954480419, 1295174.576826985 5591298.964454698, 1295176.025244084 5591274.872677932, 1295176.356970991 5591263.358213527, 1295175.21678945 5591249.855756092, 1295172.012977238 5591227.45480531, 1295164.547662114 5591189.567547564, 1295159.794384039 5591170.433729939, 1295153.976489379 5591151.875278469, 1295149.172569369 5591139.170798829, 1295136.421333954 5591110.923447255, 1295116.191198393 5591065.799480377, 1295105.663711778 5591045.446829004, 1295084.776372965 5591009.585783169, 1295081.328636904 5591001.411102001, 1295067.943692208 5590979.065995236, 1295057.948716978 5590961.234056888, 1295049.69181838 5590949.375867276, 1295042.691454783 5590938.116812242, 1295034.846860199 5590928.297607618, 1295024.260019066 5590916.311070671, 1294993.299806461 5590883.845376967, 1294954.678184184 5590846.199946358, 1294945.207357692 5590838.629431667, 1294938.442485476 5590832.272980249, 1294933.093353115 5590826.16842858, 1294922.002302173 5590819.163663288, 1294900.147801822 5590799.460881421, 1294889.804262091 5590789.20983748, 1294883.516677062 5590781.966171604, 1294872.536093415 5590769.523496612, 1294861.665506084 5590760.657809268, 1294841.551365925 5590742.228054993, 1294807.989543636 5590712.081275841, 1294748.174893039 5590659.318105995, 1294734.964072153 5590647.951970981, 1294715.633719029 5590629.259472272, 1294706.063371786 5590618.420563519, 1294696.27748721 5590609.76233614, 1294682.540352169 5590597.927789707, 1294670.028189381 5590585.37487087, 1294655.203195857 5590573.051536792, 1294646.653925001 5590567.613640309, 1294624.878657111 5590550.330084547, 1294599.454224397 5590535.653119158, 1294583.522293289 5590525.826212128, 1294550.886276351 5590508.652427427, 1294520.131636314 5590497.132974433, 1294508.312568933 5590492.082490619, 1294488.223413923 5590484.961263169, 1294451.423531552 5590471.988268728, 1294426.650533149 5590461.642602051, 1294414.990103989 5590456.222754943, 1294399.385599693 5590451.256363696, 1294374.660321619 5590442.558566654, 1294350.908737593 5590432.339574464, 1294335.713545569 5590424.375197421, 1294310.452652682 5590405.874667972, 1294296.20570115 5590394.061849562, 1294273.003030577 5590372.714046706, 1294254.735989354 5590353.699762177, 1294231.073276541 5590324.378567695, 1294194.69052904 5590281.986890512, 1294163.512862171 5590248.755305381, 1294135.95493794 5590220.531420394, 1294127.399856398 5590213.697701023, 1294121.151633955 5590208.328363333, 1294102.591828081 5590196.765627863, 1294071.887916725 5590178.231677607, 1294052.247820203 5590166.069469457, 1294046.868646842 5590163.954369012, 1294034.238720221 5590156.237585759, 1294010.50653004 5590141.80265242, 1293966.978393919 5590119.23755842, 1293946.801354567 5590106.09959805, 1293929.239254152 5590094.261581477, 1293854.238861056 5590043.080227781, 1293827.167727954 5590023.959196738, 1293812.899972664 5590007.700411445, 1293794.309718587 5589990.549987221, 1293746.720800024 5589946.297702721, 1293704.85941969 5589917.041477412, 1293669.886143224 5589892.714654244, 1293649.399282808 5589878.803035703, 1293636.759821853 5589868.885159467, 1293617.199339054 5589849.410484817, 1293603.266009178 5589833.444263154, 1293588.753943611 5589816.575521881, 1293559.688891194 5589781.730580068, 1293531.330431633 5589745.941577139, 1293506.008296374 5589707.285180663, 1293462.506747919 5589623.657133555, 1293455.412218018 5589603.040287353, 1293452.872568287 5589592.608275344, 1293448.355735898 5589560.842397896, 1293446.684393084 5589531.571756404, 1293447.936372909 5589507.733990358, 1293452.408980145 5589475.308119571, 1293458.136751794 5589441.73852278, 1293471.177366758 5589407.005826674, 1293488.076016524 5589378.056323745, 1293508.8588573 5589349.714905066, 1293532.208603241 5589327.010768121, 1293558.991700561 5589302.347647665, 1293585.552165941 5589276.406455228, 1293614.471996659 5589249.644243412, 1293650.517466871 5589221.548218161, 1293689.307866357 5589192.999238319, 1293728.635143264 5589164.057710165, 1293762.088920141 5589141.208421207, 1293779.560399832 5589129.947192745, 1293794.025436223 5589122.467998848)
